type,beds,baths,garage,lot_sqft,sqft,stories,listPrice,age_range
single_family,6.0,3.0,2.0,3780.0,2300.0,2.0,399000.0,67 - 100
single_family,4.0,2.0,2.0,4443.0,3500.0,3.0,875000.0,134 - 168
single_family,3.0,3.0,2.0,2700.0,2000.0,2.0,625000.0,0 - 33
single_family,5.0,3.0,2.0,4085.0,1813.0,2.0,379900.0,67 - 100
single_family,3.0,2.0,2.0,5192.0,2160.0,2.0,510000.0,67 - 100
single_family,2.0,2.0,2.0,3123.0,1369.0,2.0,125000.0,100 - 134
single_family,3.0,2.0,2.0,3750.0,1550.0,2.0,550000.0,100 - 134
single_family,4.0,5.0,2.0,3224.0,1550.0,2.0,1150000.0,0 - 33
single_family,5.0,7.0,2.0,3093.0,5800.0,3.0,3350000.0,0 - 33
single_family,4.0,3.0,2.0,3604.0,1550.0,2.0,314999.0,67 - 100
single_family,4.0,2.0,2.0,3149.0,1500.0,2.0,402000.0,100 - 134
condos,4.0,4.0,2.0,3751.0,3000.0,17.0,499000.0,100 - 134
single_family,4.0,1.0,2.0,3751.0,1400.0,2.0,359888.0,67 - 100
single_family,3.0,3.0,2.0,5250.0,3600.0,1.0,435000.0,67 - 100
single_family,4.0,2.0,2.0,3751.0,1056.0,2.0,75000.0,100 - 134
single_family,4.0,2.0,2.0,9150.0,1850.0,2.0,325000.0,67 - 100
single_family,4.0,4.0,2.0,3751.0,3300.0,2.0,698500.0,67 - 100
single_family,4.0,2.0,2.0,3751.0,2371.0,2.0,59900.0,134 - 168
single_family,3.0,2.0,2.0,4375.0,1701.0,2.0,299500.0,67 - 100
single_family,4.0,1.0,2.0,5000.0,1623.0,2.0,343000.0,67 - 100
single_family,4.0,3.0,2.0,5000.0,2879.0,2.0,385000.0,67 - 100
single_family,4.0,2.0,2.0,3136.0,2310.0,2.0,485000.0,100 - 134
single_family,3.0,2.0,1.0,6273.0,1283.0,1.0,429900.0,67 - 100
single_family,3.0,2.0,2.0,4704.0,1518.0,2.0,449900.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1000.0,4.0,245000.0,33 - 67
single_family,1.0,1.0,2.0,3751.0,880.0,2.0,99000.0,67 - 100
single_family,5.0,4.0,2.0,3125.0,3600.0,2.0,1219900.0,0 - 33
single_family,3.0,2.0,2.0,3751.0,1836.0,2.0,200000.0,100 - 134
condos,2.0,2.0,2.0,3751.0,1200.0,3.0,179000.0,100 - 134
condos,3.0,3.0,1.0,3751.0,1550.0,3.0,975000.0,0 - 33
single_family,3.0,4.0,2.0,5279.0,1550.0,2.0,870000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1550.0,1.0,429999.0,33 - 67
condos,2.0,2.0,2.0,3751.0,1550.0,2.0,225000.0,100 - 134
townhomes,3.0,3.0,2.0,3751.0,1550.0,4.0,799000.0,0 - 33
townhomes,3.0,3.0,2.0,3751.0,2000.0,3.0,675000.0,0 - 33
multi_family,6.0,2.0,2.0,1.0,1550.0,2.0,799900.0,100 - 134
multi_family,7.0,2.0,2.0,2400.0,1550.0,2.0,749000.0,134 - 168
single_family,4.0,2.0,2.0,3844.0,1490.0,2.0,129000.0,100 - 134
condos,1.0,1.0,1.0,3751.0,1550.0,1.0,269900.0,67 - 100
single_family,6.0,2.0,2.0,6251.0,1040.0,2.0,250000.0,100 - 134
condos,3.0,3.0,2.0,3751.0,2200.0,3.0,700000.0,0 - 33
condos,1.0,1.0,2.0,3751.0,900.0,3.0,128000.0,67 - 100
multi_family,7.0,3.0,1.0,4850.0,2800.0,2.0,675000.0,100 - 134
townhomes,3.0,2.0,1.0,1166.0,1369.0,2.0,369000.0,67 - 100
multi_family,8.0,4.0,2.0,2178.0,1550.0,2.0,567500.0,100 - 134
multi_family,7.0,3.0,2.0,3751.0,3000.0,2.0,529900.0,100 - 134
multi_family,7.0,5.0,2.0,3751.0,2550.0,2.0,159000.0,134 - 168
single_family,3.0,2.0,2.0,4125.0,1291.0,1.0,95000.0,33 - 67
condos,2.0,2.0,2.0,3751.0,1400.0,3.0,265000.0,100 - 134
multi_family,12.0,4.0,2.0,3750.0,4400.0,2.0,1599900.0,100 - 134
condos,2.0,2.0,2.0,3751.0,1300.0,4.0,575000.0,100 - 134
single_family,3.0,2.0,2.0,3125.0,3780.0,2.0,289900.0,67 - 100
multi_family,4.0,2.0,2.0,3125.0,1550.0,2.0,290000.0,100 - 134
single_family,3.0,2.0,2.0,3528.0,1138.0,1.0,130000.0,0 - 33
townhomes,4.0,4.0,2.0,1092.0,1850.0,3.0,650000.0,0 - 33
condos,2.0,2.0,2.0,3751.0,1550.0,4.0,199900.0,67 - 100
condos,2.0,4.0,1.0,3751.0,1376.0,3.0,788000.0,67 - 100
single_family,3.0,2.0,2.0,2892.0,1176.0,2.0,299500.0,67 - 100
condos,3.0,3.0,2.0,3751.0,2500.0,2.0,322000.0,67 - 100
condos,3.0,3.0,2.0,3751.0,1800.0,4.0,505000.0,100 - 134
single_family,3.0,4.0,2.0,1800.0,2100.0,2.0,969998.0,67 - 100
multi_family,9.0,4.0,1.0,5000.0,1550.0,2.0,499900.0,100 - 134
single_family,3.0,3.0,2.0,7200.0,1461.0,1.0,412500.0,33 - 67
condos,3.0,2.0,1.0,3751.0,1550.0,3.0,350000.0,100 - 134
single_family,3.0,2.0,2.0,2962.0,1550.0,2.0,525000.0,100 - 134
single_family,3.0,2.0,1.0,3751.0,1127.0,2.0,157500.0,100 - 134
multi_family,6.0,3.0,2.0,5000.0,1550.0,2.0,574900.0,100 - 134
condos,4.0,5.0,2.0,3751.0,2900.0,6.0,1995000.0,0 - 33
multi_family,6.0,4.0,2.0,3751.0,1550.0,2.0,995000.0,100 - 134
multi_family,9.0,6.0,2.0,4375.0,1550.0,2.0,899000.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1550.0,1.0,449900.0,67 - 100
single_family,3.0,1.0,2.0,4125.0,1148.0,1.0,105000.0,67 - 100
single_family,4.0,5.0,2.0,9000.0,4519.0,2.0,1350000.0,67 - 100
condos,3.0,2.0,2.0,3751.0,1686.0,3.0,229900.0,67 - 100
condos,3.0,2.0,1.0,3751.0,1550.0,6.0,975000.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1450.0,2.0,450000.0,0 - 33
condos,3.0,2.0,1.0,3751.0,1550.0,4.0,800000.0,0 - 33
multi_family,5.0,3.0,2.0,3750.0,1550.0,2.0,425000.0,100 - 134
single_family,3.0,2.0,2.0,4961.0,1028.0,1.0,349900.0,67 - 100
multi_family,4.0,2.0,1.0,3751.0,1700.0,2.0,620000.0,100 - 134
condos,1.0,1.0,2.0,3751.0,720.0,2.0,165000.0,33 - 67
condos,2.0,2.0,2.0,3751.0,1550.0,3.0,265000.0,67 - 100
multi_family,6.0,2.0,2.0,3751.0,1550.0,2.0,185000.0,134 - 168
condos,3.0,2.0,1.0,3751.0,1550.0,4.0,549950.0,0 - 33
condos,2.0,2.0,1.0,3751.0,1550.0,3.0,475000.0,0 - 33
multi_family,4.0,2.0,2.0,4356.0,1550.0,2.0,475000.0,134 - 168
condos,2.0,3.0,1.0,3751.0,1950.0,4.0,585000.0,0 - 33
condos,3.0,1.0,2.0,3751.0,1038.0,3.0,225000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,2400.0,18.0,600000.0,67 - 100
single_family,3.0,2.0,1.0,3751.0,1900.0,2.0,650000.0,67 - 100
condos,4.0,2.0,2.0,3751.0,1340.0,4.0,285000.0,67 - 100
multi_family,5.0,3.0,2.0,3125.0,1550.0,2.0,265000.0,100 - 134
single_family,3.0,1.0,1.0,7375.0,1645.0,1.0,279500.0,67 - 100
townhomes,2.0,2.0,2.0,1875.0,1285.0,3.0,325000.0,0 - 33
multi_family,8.0,3.0,2.0,3125.0,1550.0,2.0,260000.0,100 - 134
single_family,6.0,6.0,2.0,3750.0,4760.0,3.0,2550000.0,0 - 33
condos,2.0,1.0,2.0,3751.0,1550.0,3.0,175000.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1550.0,3.0,525000.0,0 - 33
condos,1.0,1.0,2.0,3751.0,800.0,3.0,319000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1260.0,3.0,515000.0,0 - 33
condos,2.0,2.0,1.0,3751.0,2180.0,3.0,599000.0,0 - 33
apartment,4.0,2.0,2.0,3049.0,1550.0,2.0,224900.0,134 - 168
multi_family,3.0,2.0,1.0,3125.0,1550.0,2.0,150000.0,134 - 168
single_family,4.0,3.0,2.0,3751.0,2600.0,2.0,490000.0,67 - 100
multi_family,4.0,3.0,2.0,6840.0,1550.0,2.0,309900.0,100 - 134
condos,2.0,1.0,1.0,3751.0,1180.0,6.0,274999.0,100 - 134
condos,3.0,3.0,2.0,3751.0,1800.0,5.0,335000.0,0 - 33
single_family,4.0,3.0,2.0,3125.0,1881.0,2.0,294000.0,67 - 100
single_family,3.0,4.0,2.0,3780.0,2600.0,2.0,649000.0,67 - 100
condos,3.0,2.0,1.0,3751.0,1573.0,4.0,550000.0,0 - 33
multi_family,6.0,3.0,2.0,3920.0,1550.0,2.0,395000.0,100 - 134
condos,3.0,2.0,2.0,3751.0,1859.0,3.0,450000.0,67 - 100
single_family,2.0,2.0,2.0,1984.0,1088.0,2.0,220000.0,134 - 168
condos,2.0,2.0,2.0,3751.0,1425.0,5.0,269000.0,33 - 67
multi_family,0.0,0.0,2.0,3751.0,1550.0,2.0,370000.0,100 - 134
condos,2.0,1.0,2.0,3751.0,1000.0,3.0,210000.0,67 - 100
condos,3.0,3.0,1.0,3751.0,2170.0,39.0,549900.0,33 - 67
single_family,3.0,2.0,2.0,5750.0,1333.0,2.0,120000.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1189.0,7.0,550000.0,0 - 33
single_family,6.0,8.0,2.0,3707.0,9700.0,2.0,7700000.0,100 - 134
single_family,4.0,6.0,1.0,3751.0,5000.0,2.0,2200000.0,67 - 100
condos,1.0,1.0,2.0,3751.0,700.0,3.0,245000.0,0 - 33
condos,1.0,1.0,2.0,3751.0,1550.0,4.0,142000.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1550.0,7.0,329000.0,0 - 33
multi_family,5.0,3.0,2.0,3750.0,1550.0,2.0,585500.0,67 - 100
condos,1.0,1.0,2.0,3751.0,1550.0,6.0,234500.0,33 - 67
single_family,5.0,6.0,2.0,10000.0,7900.0,2.0,7350000.0,67 - 100
townhomes,2.0,2.0,2.0,3660.0,1550.0,2.0,325500.0,67 - 100
condos,3.0,4.0,1.0,3751.0,2540.0,40.0,1950000.0,0 - 33
condos,2.0,2.0,2.0,3751.0,1100.0,16.0,179900.0,33 - 67
condos,3.0,3.0,2.0,3751.0,2305.0,3.0,649000.0,100 - 134
multi_family,3.0,2.0,2.0,3125.0,1550.0,2.0,269900.0,67 - 100
condos,3.0,3.0,1.0,3751.0,2300.0,39.0,449900.0,33 - 67
single_family,7.0,6.0,2.0,12197.0,5600.0,3.0,1470000.0,134 - 168
condos,2.0,2.0,1.0,3751.0,1500.0,16.0,359900.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1519.0,45.0,289000.0,33 - 67
single_family,3.0,2.0,2.0,4602.0,1152.0,1.0,300000.0,33 - 67
condos,3.0,4.0,2.0,3751.0,3800.0,27.0,1995000.0,0 - 33
condos,3.0,3.0,1.0,3751.0,3000.0,73.0,2099000.0,33 - 67
condos,2.0,1.0,2.0,3750.0,800.0,3.0,79900.0,67 - 100
multi_family,5.0,2.0,1.0,3750.0,1550.0,2.0,129900.0,100 - 134
condos,1.0,1.0,2.0,3751.0,915.0,6.0,399000.0,0 - 33
single_family,3.0,8.0,2.0,2662.0,3700.0,2.0,575000.0,100 - 134
condos,3.0,3.0,1.0,3751.0,1450.0,6.0,625000.0,0 - 33
multi_family,7.0,3.0,2.0,3751.0,1550.0,2.0,200000.0,67 - 100
condos,1.0,1.0,2.0,3751.0,880.0,7.0,249999.0,100 - 134
condos,2.0,2.0,2.0,3751.0,1540.0,20.0,499900.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1550.0,4.0,499900.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1550.0,5.0,499000.0,0 - 33
multi_family,4.0,4.0,2.0,3751.0,1550.0,2.0,685000.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1350.0,4.0,315000.0,0 - 33
condos,3.0,2.0,1.0,3751.0,2000.0,3.0,394000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1250.0,27.0,525000.0,0 - 33
condos,3.0,3.0,1.0,3751.0,2300.0,4.0,625000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1324.0,30.0,499900.0,0 - 33
condos,2.0,1.0,1.0,3751.0,1550.0,23.0,299900.0,33 - 67
condos,1.0,1.0,1.0,3751.0,1550.0,54.0,199900.0,33 - 67
condos,1.0,2.0,1.0,3751.0,1000.0,45.0,450000.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1401.0,58.0,579000.0,0 - 33
condos,2.0,2.0,1.0,3751.0,1550.0,20.0,550000.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1200.0,16.0,350000.0,0 - 33
condos,1.0,1.0,1.0,3751.0,700.0,15.0,155000.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1465.0,54.0,399900.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1205.0,23.0,399900.0,0 - 33
condos,1.0,1.0,1.0,3751.0,854.0,9.0,275000.0,0 - 33
condos,0.0,1.0,1.0,3751.0,600.0,39.0,144000.0,33 - 67
single_family,3.0,2.0,2.0,4750.0,1336.0,1.0,349900.0,33 - 67
single_family,3.0,2.0,2.0,7144.0,1459.0,2.0,375000.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1329.0,29.0,255000.0,33 - 67
condos,1.0,1.0,2.0,3751.0,700.0,28.0,164900.0,33 - 67
single_family,3.0,1.0,2.0,3751.0,925.0,1.0,125000.0,67 - 100
condos,1.0,1.0,2.0,3751.0,1200.0,12.0,250000.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1450.0,70.0,669500.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1650.0,50.0,475000.0,33 - 67
condos,2.0,1.0,1.0,3751.0,870.0,27.0,329000.0,33 - 67
condos,1.0,1.0,1.0,3751.0,759.0,18.0,285000.0,0 - 33
condos,1.0,1.0,2.0,3751.0,1550.0,7.0,209900.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1390.0,54.0,399999.0,33 - 67
multi_family,4.0,3.0,2.0,3751.0,1550.0,2.0,750000.0,134 - 168
multi_family,6.0,3.0,1.0,3751.0,2944.0,2.0,315000.0,67 - 100
condos,1.0,1.0,2.0,3751.0,868.0,39.0,350000.0,33 - 67
single_family,3.0,1.0,2.0,3751.0,1058.0,1.0,150000.0,67 - 100
condos,0.0,1.0,2.0,3751.0,604.0,89.0,265000.0,0 - 33
condos,2.0,2.0,1.0,3751.0,1327.0,46.0,465000.0,0 - 33
condos,2.0,2.0,2.0,3751.0,1250.0,40.0,715000.0,33 - 67
condos,2.0,3.0,1.0,3751.0,2076.0,89.0,1925000.0,0 - 33
condos,0.0,1.0,1.0,3751.0,1550.0,30.0,195000.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1550.0,16.0,365000.0,0 - 33
condos,1.0,1.0,2.0,3751.0,725.0,60.0,325000.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1550.0,14.0,485000.0,0 - 33
condos,1.0,1.0,1.0,3751.0,1550.0,28.0,350000.0,0 - 33
condos,2.0,2.0,1.0,3751.0,1248.0,33.0,449000.0,0 - 33
single_family,4.0,2.0,2.0,5227.0,1285.0,2.0,135000.0,67 - 100
condos,0.0,1.0,2.0,3751.0,604.0,89.0,250000.0,0 - 33
condos,1.0,1.0,1.0,3751.0,1550.0,20.0,275000.0,0 - 33
condos,1.0,1.0,1.0,3751.0,850.0,25.0,155000.0,33 - 67
condos,1.0,1.0,1.0,3751.0,1550.0,30.0,167500.0,33 - 67
single_family,4.0,2.0,2.0,5000.0,1273.0,2.0,335000.0,67 - 100
condos,1.0,1.0,2.0,3751.0,536.0,4.0,200940.0,0 - 33
single_family,3.0,2.0,1.0,3751.0,1500.0,2.0,289873.0,67 - 100
single_family,3.0,2.0,1.0,3720.0,1198.0,2.0,325000.0,67 - 100
single_family,3.0,1.0,1.0,5140.0,1300.0,1.0,229900.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1200.0,3.0,400000.0,67 - 100
multi_family,6.0,2.0,2.0,3751.0,2850.0,2.0,130000.0,100 - 134
single_family,4.0,2.0,2.0,3125.0,1600.0,2.0,49000.0,100 - 134
condos,1.0,1.0,1.0,3751.0,710.0,25.0,369900.0,0 - 33
single_family,2.0,1.0,1.0,6250.0,1122.0,1.0,330000.0,67 - 100
single_family,5.0,3.0,2.0,4125.0,4200.0,2.0,699000.0,67 - 100
single_family,3.0,4.0,3.0,5000.0,4000.0,2.0,1095000.0,0 - 33
single_family,3.0,4.0,2.0,6229.0,3700.0,2.0,2700000.0,100 - 134
condos,1.0,1.0,2.0,3751.0,1550.0,2.0,145000.0,33 - 67
single_family,4.0,3.0,2.0,3751.0,2170.0,2.0,405000.0,0 - 33
condos,2.0,2.0,2.0,3751.0,1200.0,2.0,415000.0,33 - 67
condos,1.0,2.0,1.0,3751.0,968.0,18.0,375000.0,0 - 33
single_family,3.0,1.0,2.0,3751.0,1134.0,2.0,92000.0,100 - 134
condos,1.0,1.0,1.0,3751.0,921.0,47.0,445000.0,0 - 33
single_family,3.0,2.0,2.0,7260.0,1550.0,2.0,539000.0,67 - 100
condos,1.0,1.0,1.0,3751.0,735.0,28.0,300000.0,0 - 33
condos,2.0,2.0,1.0,3751.0,1464.0,47.0,739000.0,0 - 33
single_family,4.0,2.0,2.0,4392.0,850.0,2.0,285000.0,67 - 100
single_family,4.0,2.0,2.0,3751.0,1242.0,2.0,425000.0,67 - 100
multi_family,6.0,5.0,2.0,3751.0,1550.0,2.0,724000.0,33 - 67
multi_family,7.0,3.0,2.0,3920.0,1550.0,2.0,595000.0,100 - 134
condos,2.0,2.0,1.0,3751.0,1550.0,20.0,179950.0,33 - 67
single_family,2.0,1.0,2.0,3751.0,1550.0,1.0,179900.0,134 - 168
single_family,3.0,3.0,2.0,4500.0,2144.0,2.0,433000.0,67 - 100
single_family,3.0,3.0,2.0,5000.0,1483.0,1.0,479900.0,33 - 67
condos,3.0,2.0,2.0,3751.0,1650.0,4.0,325000.0,100 - 134
single_family,5.0,5.0,2.0,2756.0,4461.0,3.0,1100000.0,0 - 33
multi_family,11.0,6.0,2.0,3751.0,1550.0,2.0,374999.0,0 - 33
condos,6.0,8.0,4.0,3751.0,9250.0,67.0,15750000.0,0 - 33
single_family,3.0,2.0,2.0,3751.0,1400.0,3.0,39900.0,100 - 134
single_family,2.0,2.0,2.0,4356.0,1500.0,2.0,599000.0,100 - 134
single_family,3.0,3.0,2.0,4092.0,1550.0,2.0,499900.0,67 - 100
condos,3.0,5.0,2.0,3751.0,3300.0,2.0,1250000.0,67 - 100
multi_family,7.0,4.0,2.0,3751.0,3719.0,2.0,499000.0,100 - 134
condos,1.0,1.0,2.0,3751.0,850.0,23.0,149999.0,33 - 67
single_family,4.0,4.0,2.0,3125.0,1550.0,2.0,1400000.0,100 - 134
single_family,3.0,2.0,2.0,3125.0,1300.0,1.0,293900.0,33 - 67
single_family,4.0,2.0,2.0,3751.0,1203.0,2.0,315000.0,100 - 134
single_family,7.0,8.0,2.0,3751.0,6696.0,2.0,850000.0,33 - 67
single_family,3.0,2.0,2.0,3780.0,2104.0,2.0,359999.0,100 - 134
single_family,5.0,2.0,2.0,5445.0,2103.0,2.0,439700.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1560.0,4.0,449995.0,67 - 100
townhomes,3.0,2.0,2.0,3751.0,1550.0,4.0,468000.0,0 - 33
single_family,3.0,2.0,1.0,5227.0,1000.0,2.0,325000.0,67 - 100
condos,3.0,2.0,1.0,3751.0,1550.0,4.0,875000.0,0 - 33
condos,3.0,2.0,2.0,3751.0,1900.0,3.0,339900.0,100 - 134
multi_family,12.0,6.0,3.0,3751.0,4800.0,2.0,495000.0,67 - 100
condos,3.0,2.0,1.0,3751.0,1550.0,5.0,824000.0,0 - 33
condos,1.0,1.0,2.0,3751.0,750.0,3.0,135000.0,33 - 67
single_family,5.0,6.0,4.0,10250.0,7000.0,3.0,4995900.0,0 - 33
single_family,3.0,2.0,2.0,7815.0,1275.0,1.0,525000.0,67 - 100
condos,3.0,2.0,2.0,3751.0,1550.0,3.0,65000.0,67 - 100
single_family,5.0,2.0,2.0,3136.0,1482.0,2.0,44900.0,100 - 134
single_family,3.0,2.0,2.0,3750.0,1500.0,2.0,159200.0,67 - 100
single_family,2.0,1.0,2.0,3751.0,900.0,4.0,115000.0,67 - 100
single_family,4.0,3.0,2.0,3751.0,2643.0,2.0,140000.0,100 - 134
single_family,4.0,3.0,2.0,5325.0,1550.0,2.0,799000.0,0 - 33
single_family,3.0,2.0,1.0,3125.0,1100.0,1.0,349900.0,33 - 67
condos,2.0,1.0,1.0,3751.0,1550.0,24.0,249900.0,100 - 134
mobile,2.0,2.0,2.0,1400.0,1550.0,2.0,64900.0,0 - 33
single_family,2.0,2.0,2.0,3125.0,900.0,1.0,315000.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1100.0,19.0,200000.0,33 - 67
condos,2.0,2.0,2.0,3751.0,1200.0,3.0,269000.0,67 - 100
single_family,4.0,3.0,2.0,2879.0,2500.0,3.0,439000.0,67 - 100
single_family,4.0,3.0,2.0,3751.0,3000.0,2.0,125000.0,100 - 134
single_family,3.0,3.0,2.0,4356.0,2400.0,1.0,279900.0,33 - 67
single_family,3.0,2.0,2.0,4960.0,1820.0,2.0,389000.0,67 - 100
single_family,5.0,4.0,2.0,3861.0,3000.0,3.0,1375000.0,100 - 134
single_family,3.0,2.0,2.0,3125.0,1401.0,2.0,149900.0,67 - 100
single_family,4.0,4.0,2.0,2091.0,2848.0,3.0,1000000.0,100 - 134
single_family,4.0,2.0,1.0,3751.0,1314.0,2.0,215000.0,67 - 100
condos,2.0,1.0,2.0,3751.0,1550.0,3.0,400000.0,100 - 134
single_family,3.0,2.0,2.0,2928.0,1550.0,2.0,425000.0,0 - 33
condos,1.0,1.0,2.0,3751.0,1550.0,3.0,195000.0,67 - 100
single_family,2.0,2.0,2.0,3125.0,1000.0,2.0,190000.0,67 - 100
townhomes,3.0,2.0,2.0,3751.0,1254.0,2.0,84900.0,33 - 67
single_family,3.0,2.0,2.0,3750.0,1550.0,2.0,389900.0,67 - 100
condos,1.0,1.0,1.0,3751.0,1550.0,35.0,199900.0,33 - 67
single_family,3.0,2.0,2.0,3630.0,1550.0,2.0,679000.0,67 - 100
condos,2.0,2.0,2.0,3751.0,1200.0,3.0,220000.0,33 - 67
condos,2.0,2.0,1.0,3751.0,1235.0,5.0,389900.0,67 - 100
condos,1.0,1.0,2.0,3751.0,800.0,3.0,99900.0,100 - 134
single_family,5.0,5.0,2.0,6200.0,3750.0,2.0,799999.0,0 - 33
single_family,3.0,1.0,1.0,3125.0,995.0,2.0,224900.0,100 - 134
single_family,3.0,2.0,2.0,3746.0,1039.0,1.0,349963.0,67 - 100
condos,0.0,1.0,2.0,3751.0,1550.0,4.0,99980.0,100 - 134
condos,2.0,2.0,2.0,3751.0,1519.0,7.0,325000.0,33 - 67
single_family,4.0,3.0,2.0,4961.0,2170.0,2.0,399900.0,0 - 33
single_family,5.0,3.0,2.0,4563.0,1680.0,2.0,294999.0,100 - 134
single_family,4.0,4.0,2.0,5125.0,2500.0,2.0,579900.0,67 - 100
single_family,3.0,3.0,1.0,9120.0,2290.0,2.0,825000.0,67 - 100
single_family,3.0,2.0,2.0,3751.0,1104.0,1.0,380000.0,67 - 100
condos,3.0,1.0,2.0,3751.0,1550.0,1.0,224900.0,100 - 134
multi_family,5.0,3.0,2.0,3750.0,2500.0,2.0,565000.0,67 - 100
condos,1.0,1.0,2.0,3751.0,900.0,12.0,174900.0,67 - 100
multi_family,4.0,3.0,2.0,3750.0,1550.0,2.0,75000.0,67 - 100
single_family,3.0,2.0,2.0,3751.0,1300.0,1.0,290000.0,33 - 67
condos,3.0,3.0,2.0,3751.0,2400.0,3.0,295000.0,100 - 134
single_family,2.0,1.0,2.0,3751.0,840.0,2.0,139900.0,67 - 100
multi_family,5.0,3.0,2.0,3751.0,1550.0,2.0,119900.0,100 - 134
single_family,4.0,3.0,2.0,2975.0,1550.0,2.0,170000.0,100 - 134
single_family,6.0,5.0,2.0,3751.0,5350.0,2.0,699000.0,100 - 134
single_family,4.0,3.0,1.0,3751.0,2935.0,2.0,575000.0,67 - 100
condos,3.0,2.0,2.0,3751.0,1000.0,5.0,52000.0,33 - 67
condos,3.0,3.0,1.0,3751.0,3000.0,16.0,689000.0,67 - 100
condos,3.0,2.0,2.0,3751.0,2000.0,3.0,325000.0,100 - 134
single_family,5.0,4.0,2.0,3335.0,4253.0,3.0,1750000.0,100 - 134
single_family,3.0,2.0,2.0,4008.0,2130.0,2.0,110000.0,100 - 134
townhomes,2.0,2.0,2.0,3751.0,2126.0,3.0,290000.0,0 - 33
single_family,3.0,3.0,2.0,8950.0,2959.0,2.0,529000.0,100 - 134
single_family,2.0,1.0,2.0,3920.0,1400.0,2.0,390000.0,67 - 100
single_family,3.0,4.0,2.0,3049.0,2290.0,2.0,589000.0,100 - 134
single_family,6.0,6.0,2.0,8050.0,7134.0,2.0,4450000.0,0 - 33
condos,4.0,2.0,1.0,3751.0,2000.0,3.0,650000.0,67 - 100
single_family,4.0,3.0,2.0,3750.0,1306.0,2.0,299900.0,67 - 100
condos,3.0,2.0,2.0,3751.0,1550.0,3.0,525000.0,0 - 33
single_family,3.0,3.0,1.0,5001.0,1394.0,2.0,379900.0,67 - 100
single_family,4.0,3.0,2.0,3720.0,2226.0,2.0,449000.0,67 - 100
single_family,3.0,3.0,2.0,5040.0,1968.0,2.0,174900.0,100 - 134
single_family,2.0,1.0,2.0,3999.0,1080.0,1.0,99000.0,100 - 134
single_family,3.0,2.0,2.0,3119.0,1090.0,1.0,269900.0,33 - 67
single_family,4.0,2.0,2.0,3751.0,2983.0,2.0,390000.0,67 - 100
condos,2.0,2.0,1.0,3751.0,1500.0,6.0,499900.0,100 - 134
condos,3.0,2.0,1.0,3751.0,1550.0,1.0,299999.0,67 - 100
condos,3.0,2.0,2.0,3751.0,1550.0,3.0,439900.0,100 - 134
single_family,5.0,6.0,2.0,2374.0,7400.0,2.0,3500000.0,0 - 33
condos,2.0,1.0,2.0,3751.0,840.0,3.0,65000.0,100 - 134
multi_family,4.0,2.0,2.0,3751.0,1550.0,2.0,120000.0,100 - 134
single_family,4.0,3.0,2.0,4000.0,1800.0,2.0,249900.0,100 - 134
single_family,5.0,4.0,2.0,1089.0,2700.0,3.0,1150000.0,134 - 168
multi_family,11.0,7.0,2.0,3125.0,3600.0,2.0,499900.0,0 - 33
single_family,3.0,2.0,1.0,1984.0,1376.0,2.0,250000.0,134 - 168
single_family,2.0,2.0,2.0,3751.0,962.0,2.0,275000.0,67 - 100
multi_family,5.0,2.0,2.0,3125.0,1550.0,2.0,85000.0,100 - 134
condos,1.0,1.0,2.0,3751.0,663.0,22.0,159000.0,67 - 100
condos,3.0,1.0,2.0,3751.0,1550.0,3.0,199900.0,67 - 100
single_family,5.0,5.0,2.0,3875.0,4325.0,3.0,1449000.0,0 - 33
condos,2.0,3.0,1.0,3751.0,2600.0,8.0,699000.0,134 - 168
condos,3.0,2.0,2.0,3751.0,1550.0,3.0,399900.0,67 - 100
single_family,4.0,2.0,3.0,9375.0,1674.0,2.0,355000.0,67 - 100
single_family,3.0,2.0,2.0,6250.0,1700.0,2.0,249900.0,67 - 100
