type,beds,baths,garage,lot_sqft,sqft,stories,listPrice,age_range
1,2,1,1,3751.0,870.0,27,329000.0,3
1,1,1,1,3751.0,759.0,18,285000.0,0
1,1,1,2,3751.0,1550.0,7,209900.0,4
1,2,2,1,3751.0,1390.0,54,399999.0,3
4,4,3,2,3751.0,1550.0,2,750000.0,2
4,6,3,1,3751.0,2944.0,2,315000.0,4
1,1,1,2,3751.0,868.0,39,350000.0,3
5,3,1,2,3751.0,1058.0,1,150000.0,4
1,0,1,2,3751.0,604.0,89,265000.0,0
1,2,2,1,3751.0,1327.0,46,465000.0,0
1,2,2,2,3751.0,1250.0,40,715000.0,3
1,2,3,1,3751.0,2076.0,89,1925000.0,0
1,0,1,1,3751.0,1550.0,30,195000.0,3
1,2,2,1,3751.0,1550.0,16,365000.0,0
1,1,1,2,3751.0,725.0,60,325000.0,3
1,2,2,1,3751.0,1550.0,14,485000.0,0
1,1,1,1,3751.0,1550.0,28,350000.0,0
1,2,2,1,3751.0,1248.0,33,449000.0,0
5,4,2,2,5227.0,1285.0,2,135000.0,4
1,0,1,2,3751.0,604.0,89,250000.0,0
1,1,1,1,3751.0,1550.0,20,275000.0,0
1,1,1,1,3751.0,850.0,25,155000.0,3
1,1,1,1,3751.0,1550.0,30,167500.0,3
5,4,2,2,5000.0,1273.0,2,335000.0,4
1,1,1,2,3751.0,536.0,4,200940.0,0
5,3,2,1,3751.0,1500.0,2,289873.0,4
5,3,2,1,3720.0,1198.0,2,325000.0,4
5,3,1,1,5140.0,1300.0,1,229900.0,4
1,2,2,2,3751.0,1200.0,3,400000.0,4
4,6,2,2,3751.0,2850.0,2,130000.0,1
5,4,2,2,3125.0,1600.0,2,49000.0,1
1,1,1,1,3751.0,710.0,25,369900.0,0
5,2,1,1,6250.0,1122.0,1,330000.0,4
5,5,3,2,4125.0,4200.0,2,699000.0,4
5,3,4,3,5000.0,4000.0,2,1095000.0,0
5,3,4,2,6229.0,3700.0,2,2700000.0,1
1,1,1,2,3751.0,1550.0,2,145000.0,3
5,4,3,2,3751.0,2170.0,2,405000.0,0
1,2,2,2,3751.0,1200.0,2,415000.0,3
1,1,2,1,3751.0,968.0,18,375000.0,0
5,3,1,2,3751.0,1134.0,2,92000.0,1
1,1,1,1,3751.0,921.0,47,445000.0,0
5,3,2,2,7260.0,1550.0,2,539000.0,4
1,1,1,1,3751.0,735.0,28,300000.0,0
1,2,2,1,3751.0,1464.0,47,739000.0,0
5,4,2,2,4392.0,850.0,2,285000.0,4
5,4,2,2,3751.0,1242.0,2,425000.0,4
4,6,5,2,3751.0,1550.0,2,724000.0,3
4,7,3,2,3920.0,1550.0,2,595000.0,1
1,2,2,1,3751.0,1550.0,20,179950.0,3
5,2,1,2,3751.0,1550.0,1,179900.0,2
5,3,3,2,4500.0,2144.0,2,433000.0,4
5,3,3,2,5000.0,1483.0,1,479900.0,3
1,3,2,2,3751.0,1650.0,4,325000.0,1
5,5,5,2,2756.0,4461.0,3,1100000.0,0
4,11,6,2,3751.0,1550.0,2,374999.0,0
1,6,8,4,3751.0,9250.0,67,15750000.0,0
5,3,2,2,3751.0,1400.0,3,39900.0,1
5,2,2,2,4356.0,1500.0,2,599000.0,1
5,3,3,2,4092.0,1550.0,2,499900.0,4
1,3,5,2,3751.0,3300.0,2,1250000.0,4
4,7,4,2,3751.0,3719.0,2,499000.0,1
1,1,1,2,3751.0,850.0,23,149999.0,3
5,4,4,2,3125.0,1550.0,2,1400000.0,1
5,3,2,2,3125.0,1300.0,1,293900.0,3
5,4,2,2,3751.0,1203.0,2,315000.0,1
5,7,8,2,3751.0,6696.0,2,850000.0,3
5,3,2,2,3780.0,2104.0,2,359999.0,1
5,5,2,2,5445.0,2103.0,2,439700.0,4
1,2,2,1,3751.0,1560.0,4,449995.0,4
6,3,2,2,3751.0,1550.0,4,468000.0,0
5,3,2,1,5227.0,1000.0,2,325000.0,4
1,3,2,1,3751.0,1550.0,4,875000.0,0
1,3,2,2,3751.0,1900.0,3,339900.0,1
4,12,6,3,3751.0,4800.0,2,495000.0,4
1,3,2,1,3751.0,1550.0,5,824000.0,0
1,1,1,2,3751.0,750.0,3,135000.0,3
5,5,6,4,10250.0,7000.0,3,4995900.0,0
5,3,2,2,7815.0,1275.0,1,525000.0,4
1,3,2,2,3751.0,1550.0,3,65000.0,4
5,5,2,2,3136.0,1482.0,2,44900.0,1
5,3,2,2,3750.0,1500.0,2,159200.0,4
5,2,1,2,3751.0,900.0,4,115000.0,4
5,4,3,2,3751.0,2643.0,2,140000.0,1
5,4,3,2,5325.0,1550.0,2,799000.0,0
5,3,2,1,3125.0,1100.0,1,349900.0,3
1,2,1,1,3751.0,1550.0,24,249900.0,1
3,2,2,2,1400.0,1550.0,2,64900.0,0
5,2,2,2,3125.0,900.0,1,315000.0,3
1,2,2,1,3751.0,1100.0,19,200000.0,3
1,2,2,2,3751.0,1200.0,3,269000.0,4
5,4,3,2,2879.0,2500.0,3,439000.0,4
5,4,3,2,3751.0,3000.0,2,125000.0,1
5,3,3,2,4356.0,2400.0,1,279900.0,3
5,3,2,2,4960.0,1820.0,2,389000.0,4
5,5,4,2,3861.0,3000.0,3,1375000.0,1
5,3,2,2,3125.0,1401.0,2,149900.0,4
5,4,4,2,2091.0,2848.0,3,1000000.0,1
5,4,2,1,3751.0,1314.0,2,215000.0,4
1,2,1,2,3751.0,1550.0,3,400000.0,1
5,3,2,2,2928.0,1550.0,2,425000.0,0
1,1,1,2,3751.0,1550.0,3,195000.0,4
5,2,2,2,3125.0,1000.0,2,190000.0,4
6,3,2,2,3751.0,1254.0,2,84900.0,3
5,3,2,2,3750.0,1550.0,2,389900.0,4
1,1,1,1,3751.0,1550.0,35,199900.0,3
5,3,2,2,3630.0,1550.0,2,679000.0,4
1,2,2,2,3751.0,1200.0,3,220000.0,3
1,2,2,1,3751.0,1235.0,5,389900.0,4
1,1,1,2,3751.0,800.0,3,99900.0,1
5,5,5,2,6200.0,3750.0,2,799999.0,0
5,3,1,1,3125.0,995.0,2,224900.0,1
5,3,2,2,3746.0,1039.0,1,349963.0,4
1,0,1,2,3751.0,1550.0,4,99980.0,1
1,2,2,2,3751.0,1519.0,7,325000.0,3
5,4,3,2,4961.0,2170.0,2,399900.0,0
5,5,3,2,4563.0,1680.0,2,294999.0,1
5,4,4,2,5125.0,2500.0,2,579900.0,4
5,3,3,1,9120.0,2290.0,2,825000.0,4
5,3,2,2,3751.0,1104.0,1,380000.0,4
1,3,1,2,3751.0,1550.0,1,224900.0,1
4,5,3,2,3750.0,2500.0,2,565000.0,4
1,1,1,2,3751.0,900.0,12,174900.0,4
4,4,3,2,3750.0,1550.0,2,75000.0,4
5,3,2,2,3751.0,1300.0,1,290000.0,3
1,3,3,2,3751.0,2400.0,3,295000.0,1
5,2,1,2,3751.0,840.0,2,139900.0,4
4,5,3,2,3751.0,1550.0,2,119900.0,1
5,4,3,2,2975.0,1550.0,2,170000.0,1
5,6,5,2,3751.0,5350.0,2,699000.0,1
5,4,3,1,3751.0,2935.0,2,575000.0,4
1,3,2,2,3751.0,1000.0,5,52000.0,3
1,3,3,1,3751.0,3000.0,16,689000.0,4
1,3,2,2,3751.0,2000.0,3,325000.0,1
5,5,4,2,3335.0,4253.0,3,1750000.0,1
5,3,2,2,4008.0,2130.0,2,110000.0,1
6,2,2,2,3751.0,2126.0,3,290000.0,0
5,3,3,2,8950.0,2959.0,2,529000.0,1
5,2,1,2,3920.0,1400.0,2,390000.0,4
5,3,4,2,3049.0,2290.0,2,589000.0,1
5,6,6,2,8050.0,7134.0,2,4450000.0,0
1,4,2,1,3751.0,2000.0,3,650000.0,4
5,4,3,2,3750.0,1306.0,2,299900.0,4
1,3,2,2,3751.0,1550.0,3,525000.0,0
5,3,3,1,5001.0,1394.0,2,379900.0,4
5,4,3,2,3720.0,2226.0,2,449000.0,4
5,3,3,2,5040.0,1968.0,2,174900.0,1
5,2,1,2,3999.0,1080.0,1,99000.0,1
5,3,2,2,3119.0,1090.0,1,269900.0,3
5,4,2,2,3751.0,2983.0,2,390000.0,4
1,2,2,1,3751.0,1500.0,6,499900.0,1
1,3,2,1,3751.0,1550.0,1,299999.0,4
1,3,2,2,3751.0,1550.0,3,439900.0,1
5,5,6,2,2374.0,7400.0,2,3500000.0,0
1,2,1,2,3751.0,840.0,3,65000.0,1
4,4,2,2,3751.0,1550.0,2,120000.0,1
5,4,3,2,4000.0,1800.0,2,249900.0,1
5,5,4,2,1089.0,2700.0,3,1150000.0,2
4,11,7,2,3125.0,3600.0,2,499900.0,0
5,3,2,1,1984.0,1376.0,2,250000.0,2
5,2,2,2,3751.0,962.0,2,275000.0,4
4,5,2,2,3125.0,1550.0,2,85000.0,1
1,1,1,2,3751.0,663.0,22,159000.0,4
1,3,1,2,3751.0,1550.0,3,199900.0,4
5,5,5,2,3875.0,4325.0,3,1449000.0,0
1,2,3,1,3751.0,2600.0,8,699000.0,2
1,3,2,2,3751.0,1550.0,3,399900.0,4
5,4,2,3,9375.0,1674.0,2,355000.0,4
5,3,2,2,6250.0,1700.0,2,249900.0,4
1,3,3,1,3751.0,1500.0,16,299999.0,3
5,4,4,2,6996.0,3000.0,2,695000.0,1
1,1,1,2,3751.0,1550.0,3,219999.0,1
1,2,2,2,3751.0,950.0,5,155000.0,3
1,2,1,1,3751.0,1326.0,3,385000.0,4
6,3,3,2,1900.0,1900.0,2,675000.0,4
4,6,4,2,5000.0,1550.0,2,569900.0,4
4,6,2,2,6250.0,1550.0,2,135000.0,1
5,3,2,2,3750.0,1200.0,1,415000.0,3
5,3,3,1,4356.0,843.0,2,350000.0,4
1,2,2,1,3751.0,1200.0,12,218000.0,3
5,5,4,2,3751.0,3224.0,2,399900.0,1
5,4,2,2,6151.0,1523.0,2,275000.0,1
5,4,2,1,5549.0,2420.0,2,269900.0,3
1,1,1,2,3751.0,800.0,28,160000.0,3
5,6,7,4,392.0,8380.0,3,5900000.0,0
5,3,1,2,3751.0,1340.0,2,145000.0,4
1,2,2,1,13110.0,1350.0,5,339500.0,0
5,2,3,2,3125.0,960.0,1,225000.0,1
5,6,6,3,5200.0,8960.0,2,3995000.0,0
1,3,3,2,3751.0,2600.0,21,200000.0,4
1,2,2,2,3751.0,1882.0,1,549000.0,4
5,5,4,2,3270.0,3200.0,2,1275000.0,0
1,3,2,2,3751.0,1500.0,3,318000.0,1
5,3,2,2,3751.0,1234.0,2,124900.0,4
5,4,2,2,3125.0,1056.0,2,109950.0,1
5,3,1,2,3746.0,1664.0,2,228000.0,1
5,3,2,2,3751.0,1718.0,2,524900.0,4
1,2,1,2,3751.0,1550.0,3,139900.0,1
1,3,3,2,3751.0,2000.0,29,439000.0,3
1,1,1,2,3751.0,780.0,3,289900.0,3
1,2,2,2,3751.0,1700.0,7,255000.0,4
1,2,2,1,3751.0,1531.0,3,500000.0,1
1,2,2,2,3751.0,1550.0,6,185000.0,3
5,3,3,2,3125.0,2200.0,2,214900.0,1
5,4,4,2,14500.0,4255.0,2,849900.0,1
5,4,4,2,3751.0,2233.0,2,524900.0,1
1,2,2,2,3751.0,1550.0,2,269900.0,1
6,2,3,2,990.0,1036.0,2,259900.0,3
5,2,2,2,4879.0,1550.0,2,315000.0,4
4,6,4,3,3751.0,1550.0,2,260000.0,4
5,3,2,2,3750.0,1348.0,2,375000.0,4
1,2,2,2,3751.0,1800.0,14,349900.0,4
5,2,2,2,3751.0,900.0,1,124950.0,4
5,3,1,2,6098.0,1504.0,2,189900.0,4
1,2,2,1,3751.0,1550.0,5,475000.0,0
1,1,1,2,3751.0,1550.0,5,264900.0,4
1,2,1,2,3751.0,1550.0,3,167000.0,4
1,3,3,1,3751.0,1700.0,3,275000.0,0
1,2,2,2,3751.0,1200.0,4,405000.0,4
1,1,1,2,3751.0,1550.0,25,89900.0,3
5,2,2,2,3751.0,1232.0,2,114900.0,4
5,5,3,2,3960.0,1734.0,2,549877.0,1
1,3,2,2,3751.0,1550.0,3,150000.0,1
5,5,4,1,4748.0,2782.0,2,300000.0,4
5,7,6,4,19166.0,5500.0,3,625000.0,2
5,4,3,2,5619.0,2128.0,2,450000.0,3
1,2,2,2,3751.0,1200.0,24,350000.0,0
5,5,3,2,4625.0,1200.0,2,314900.0,4
5,3,3,2,3983.0,1550.0,2,425000.0,4
1,2,1,2,3751.0,1200.0,3,249500.0,4
1,2,2,2,3751.0,1400.0,4,300000.0,1
1,3,2,2,3751.0,1550.0,3,389900.0,4
1,2,2,2,3751.0,1345.0,3,535000.0,4
4,8,3,2,3751.0,1550.0,2,239900.0,1
1,1,1,2,3751.0,1550.0,6,280000.0,4
5,4,2,2,3751.0,1550.0,2,499900.0,4
5,4,3,1,4164.0,3400.0,2,285000.0,4
5,4,4,2,4138.0,1550.0,2,499000.0,1
5,3,2,2,6625.0,1314.0,2,119900.0,1
5,5,4,2,10000.0,4000.0,2,1895000.0,4
5,6,5,2,2860.0,4140.0,2,1975000.0,2
4,7,3,2,3049.0,1550.0,2,225000.0,1
1,1,1,1,3751.0,850.0,25,159000.0,3
4,9,6,3,3900.0,1550.0,2,1150000.0,0
1,2,3,2,3751.0,1550.0,4,600000.0,1
5,2,1,1,4356.0,974.0,2,230000.0,4
1,2,2,2,3751.0,1550.0,3,195000.0,3
4,8,4,2,3500.0,1550.0,2,880000.0,1
5,2,1,2,3751.0,912.0,2,85000.0,4
5,4,5,2,3125.0,3647.0,2,1285000.0,1
5,3,1,2,4375.0,1500.0,1,215000.0,4
5,3,3,2,3751.0,1550.0,2,799000.0,4
5,3,4,2,3990.0,3300.0,2,575000.0,4
5,4,2,2,3751.0,1650.0,2,120000.0,1
1,2,1,2,3751.0,1100.0,3,325000.0,1
1,3,2,2,3751.0,1800.0,3,540000.0,1
1,2,2,2,3751.0,1000.0,3,225000.0,0
5,3,2,2,2185.0,1488.0,2,494000.0,1
5,3,2,2,3751.0,1870.0,2,99950.0,1
5,3,2,2,3136.0,882.0,1,150800.0,4
5,3,2,2,3746.0,1196.0,2,349000.0,1
4,6,4,4,3751.0,1550.0,2,369900.0,1
5,4,3,1,9000.0,2431.0,2,665000.0,4
5,4,5,2,3751.0,4000.0,2,1200000.0,4
5,5,3,2,4792.0,1538.0,2,375000.0,1
6,2,1,2,3751.0,1000.0,2,284899.0,4
1,1,1,1,3751.0,924.0,10,199900.0,4
5,2,1,2,3780.0,1209.0,1,137750.0,1
5,3,3,2,3751.0,1718.0,2,390000.0,0
5,3,3,2,5750.0,1294.0,1,424995.0,3
5,3,2,2,3751.0,1440.0,2,450000.0,0
5,4,3,2,4512.0,3500.0,3,1595000.0,2
5,4,2,2,4625.0,1796.0,2,249873.0,1
6,3,3,1,3751.0,2995.0,2,619000.0,2
5,3,2,2,3920.0,936.0,2,309900.0,4
6,4,2,2,1320.0,600.0,2,399000.0,3
5,4,2,2,3659.0,1800.0,2,229999.0,4
6,2,3,1,3751.0,1563.0,2,280000.0,3
4,9,3,2,3920.0,1550.0,2,215000.0,4
5,3,1,2,4687.0,1250.0,1,150000.0,2
5,3,2,1,3751.0,1600.0,1,350000.0,4
5,7,9,4,3751.0,12250.0,2,13900000.0,4
5,3,2,2,5152.0,1213.0,1,315000.0,3
6,3,3,2,3751.0,2500.0,3,549500.0,0
1,3,2,2,3751.0,1550.0,3,90000.0,4
4,4,3,1,3750.0,1550.0,2,39500.0,1
5,3,1,2,10890.0,1100.0,1,220000.0,4
5,5,5,2,3751.0,2742.0,3,610000.0,1
4,5,2,2,3049.0,1550.0,2,255000.0,2
1,3,2,2,3751.0,1086.0,3,229900.0,0
5,6,8,4,6184.0,8000.0,3,5750000.0,0
5,3,1,2,3751.0,1040.0,2,265000.0,3
5,4,3,2,3690.0,2900.0,2,630000.0,4
5,3,2,2,3751.0,1241.0,2,200000.0,3
5,3,2,1,5625.0,1100.0,1,309000.0,4
5,3,1,2,3751.0,1092.0,1,239900.0,3
5,4,2,2,5053.0,1652.0,2,425000.0,3
5,3,2,2,4613.0,1320.0,2,85000.0,4
5,3,2,2,3750.0,1550.0,1,349900.0,4
5,5,4,1,5056.0,2015.0,2,314200.0,1
4,6,3,2,3751.0,1550.0,2,599900.0,2
5,4,3,4,7600.0,6795.0,3,349000.0,2
5,4,4,2,5314.0,4812.0,3,710000.0,1
1,2,2,1,3751.0,1326.0,1,419000.0,0
4,9,3,3,3125.0,1550.0,2,305000.0,4
5,3,2,2,3751.0,1226.0,2,198500.0,4
1,4,2,2,3751.0,1550.0,3,384900.0,1
1,1,1,1,3751.0,1000.0,11,245000.0,1
4,6,2,1,4464.0,1550.0,2,65000.0,1
5,7,5,2,3123.0,5200.0,3,2200000.0,0
1,2,1,2,3751.0,800.0,24,120000.0,3
4,6,2,2,3049.0,1550.0,2,335000.0,1
1,2,2,2,3751.0,1010.0,3,215000.0,1
4,9,6,3,3485.0,4899.0,2,410000.0,4
1,2,2,1,3751.0,1550.0,5,239500.0,3
1,2,1,1,3751.0,1550.0,33,250000.0,0
4,8,5,2,3875.0,1550.0,2,750000.0,3
1,3,2,2,3751.0,1104.0,2,206150.0,4
5,4,4,2,5400.0,2589.0,2,475000.0,4
5,3,2,2,3751.0,1192.0,1,220000.0,4
5,3,2,2,9728.0,1800.0,2,575000.0,4
6,3,2,1,3751.0,2200.0,3,535000.0,0
5,3,2,2,3751.0,1494.0,2,279900.0,1
1,2,2,1,3751.0,1448.0,54,575000.0,3
5,1,1,2,3751.0,1000.0,2,169500.0,1
5,3,3,2,5118.0,1250.0,2,417000.0,3
5,5,3,2,6976.0,1627.0,2,207000.0,4
5,4,3,2,3751.0,2867.0,2,715000.0,4
4,4,2,2,3750.0,1550.0,2,699900.0,1
5,3,2,2,3136.0,2700.0,2,699000.0,1
4,6,2,2,3751.0,2200.0,2,188000.0,4
5,3,2,1,3136.0,1940.0,1,464900.0,3
5,4,2,2,3125.0,1200.0,2,299000.0,1
1,1,1,2,3751.0,879.0,3,175000.0,3
1,3,2,1,3751.0,1671.0,4,649900.0,0
1,2,2,1,3751.0,1600.0,4,749000.0,4
5,3,3,2,3746.0,2688.0,2,447000.0,3
1,2,1,2,3751.0,1550.0,3,165000.0,4
5,6,7,2,7040.0,5730.0,3,2895000.0,1
5,3,1,2,3751.0,1110.0,1,99900.0,1
1,2,1,2,3751.0,950.0,3,154900.0,4
1,2,2,1,3751.0,1550.0,32,349950.0,3
5,3,2,2,3751.0,1302.0,2,114400.0,1
1,3,2,2,3751.0,1400.0,3,699999.0,1
1,3,2,2,3751.0,1550.0,4,799000.0,0
5,5,5,2,1799.0,4000.0,2,1095000.0,0
5,3,3,2,3750.0,1550.0,2,125000.0,4
5,4,4,2,4125.0,4200.0,2,680000.0,4
5,4,2,2,3125.0,1150.0,1,32900.0,4
5,6,6,2,4500.0,5127.0,3,1990000.0,1
1,3,4,400,3751.0,2985.0,70,1295000.0,3
5,4,3,2,3810.0,3600.0,2,624500.0,1
5,4,2,2,3750.0,2726.0,1,369900.0,4
1,2,2,1,3751.0,1700.0,3,599900.0,1
5,3,3,2,3751.0,2121.0,2,650000.0,4
1,1,1,2,3751.0,372.0,2,189500.0,1
1,2,1,2,3751.0,1000.0,3,299900.0,1
1,1,1,1,3751.0,780.0,6,280000.0,1
1,2,2,1,3751.0,1300.0,1,300000.0,1
1,2,2,1,3751.0,1205.0,10,410000.0,4
5,4,3,2,5227.0,1668.0,2,539900.0,0
5,7,7,2,23479.0,10709.0,3,3249000.0,1
1,1,1,1,3751.0,721.0,5,184900.0,4
5,4,2,2,3900.0,1326.0,2,280000.0,4
1,2,3,1,3751.0,1550.0,3,500000.0,4
6,3,2,2,3751.0,1217.0,2,290000.0,3
5,3,2,2,5970.0,1400.0,2,129850.0,1
5,4,3,2,10148.0,2877.0,2,559000.0,4
1,3,2,1,3751.0,1550.0,5,249900.0,3
1,1,1,2,3751.0,900.0,29,159900.0,3
5,3,1,2,8750.0,1040.0,2,107000.0,3
5,3,2,1,9348.0,1505.0,2,600000.0,1
5,3,3,2,1498.0,2850.0,3,999900.0,1
4,4,2,2,4792.0,1550.0,2,169950.0,1
5,3,2,2,3250.0,1550.0,1,210000.0,2
6,3,1,2,3751.0,936.0,2,125000.0,4
5,2,2,2,3751.0,1626.0,2,324900.0,4
1,2,1,2,3751.0,1641.0,3,475000.0,0
1,7,11,7,3751.0,12435.0,8,14400000.0,0
1,3,2,1,3751.0,1500.0,6,625000.0,1
1,2,2,1,3751.0,1250.0,30,189000.0,3
1,2,1,2,3751.0,800.0,3,219900.0,4
5,4,4,2,6151.0,2050.0,2,400000.0,4
4,5,2,2,3751.0,1550.0,2,250000.0,2
1,2,1,2,3751.0,1550.0,1,230000.0,4
5,3,2,2,3750.0,1080.0,2,320000.0,3
5,3,3,2,3720.0,1536.0,2,410000.0,4
1,3,2,2,3751.0,2000.0,3,595000.0,1
5,3,2,2,3750.0,1306.0,2,379000.0,4
1,1,1,2,3751.0,1548.0,10,265000.0,1
5,4,3,2,4312.0,1600.0,2,539900.0,4
5,4,2,2,3751.0,893.0,2,125000.0,3
5,4,1,1,3746.0,1110.0,2,89900.0,4
5,2,1,2,3624.0,3625.0,2,27000.0,4
5,4,2,2,4840.0,1160.0,2,275000.0,1
1,4,6,1,3751.0,5200.0,72,3899000.0,0
5,2,1,2,4216.0,1000.0,2,259900.0,4
1,1,1,2,3751.0,1550.0,4,150000.0,1
6,3,3,1,3751.0,2400.0,3,390000.0,0
1,2,2,2,3751.0,1550.0,3,325000.0,1
5,5,4,2,4386.0,1212.0,2,244900.0,4
5,5,4,2,5000.0,1550.0,2,920000.0,4
5,3,3,2,3750.0,2310.0,2,390000.0,4
1,1,1,1,3751.0,700.0,26,85000.0,3
5,3,2,2,5227.0,1404.0,1,439900.0,3
5,2,2,4,3900.0,1550.0,1,89900.0,2
1,2,1,2,3751.0,1600.0,3,135000.0,1
5,3,3,2,6125.0,2200.0,2,699000.0,1
5,3,3,2,3751.0,2000.0,2,239000.0,4
5,3,1,2,3750.0,1152.0,2,149000.0,1
1,1,1,1,3751.0,1101.0,8,265000.0,1
1,4,5,1,3751.0,3500.0,4,559900.0,0
1,1,1,1,3751.0,1000.0,5,199900.0,3
5,3,2,2,3750.0,1281.0,2,284900.0,1
5,3,3,2,3751.0,2240.0,1,359900.0,3
1,4,3,2,3751.0,2500.0,6,595000.0,4
5,5,4,2,11873.0,2987.0,2,429000.0,1
5,5,8,3,33977.0,7935.0,3,900000.0,2
1,1,1,2,6111.0,1550.0,3,239000.0,4
5,2,1,2,3598.0,1076.0,1,350000.0,1
5,4,2,2,3125.0,1550.0,2,609900.0,0
5,3,2,2,4971.0,1100.0,1,349000.0,4
6,3,3,1,1725.0,1825.0,2,190000.0,0
5,5,3,2,3750.0,1750.0,2,270000.0,4
4,6,2,2,3125.0,1550.0,2,380000.0,1
5,5,5,1,3751.0,1550.0,3,2100000.0,1
5,3,3,2,3751.0,1550.0,2,675000.0,2
6,2,1,2,1110.0,581.0,2,34900.0,3
5,2,3,2,3751.0,2645.0,1,199900.0,4
1,3,3,2,3751.0,2200.0,3,499000.0,4
1,2,2,2,3751.0,1200.0,3,137000.0,0
1,2,2,2,3751.0,1550.0,1,599900.0,0
1,3,2,1,3751.0,993.0,5,333734.0,0
4,6,3,2,4792.0,4133.0,2,899900.0,1
5,2,1,2,4356.0,720.0,2,219900.0,4
4,3,3,2,3750.0,1550.0,2,439000.0,1
5,3,2,1,3125.0,2744.0,2,214900.0,1
1,3,2,1,3751.0,2000.0,3,759000.0,1
5,2,2,2,3000.0,2100.0,1,560000.0,4
1,2,2,2,3751.0,1550.0,4,299000.0,0
5,3,2,2,3751.0,1080.0,1,158900.0,3
1,2,2,1,3751.0,1550.0,23,319000.0,3
1,2,2,2,3751.0,1550.0,4,304999.0,1
5,3,4,2,11550.0,2528.0,2,415000.0,4
5,3,1,2,8499.0,1200.0,2,115000.0,3
1,2,2,2,3751.0,1150.0,3,249000.0,0
5,4,4,2,2646.0,4076.0,2,1950000.0,0
1,3,2,1,3751.0,1550.0,3,210000.0,4
1,3,3,1,3751.0,2250.0,4,375000.0,0
4,8,6,2,3920.0,3150.0,2,630000.0,1
5,3,2,1,4235.0,1200.0,1,295000.0,4
4,6,3,2,3750.0,1550.0,2,38000.0,4
1,3,3,2,3751.0,1700.0,1,299900.0,1
1,1,1,1,3751.0,1550.0,9,299000.0,1
5,6,5,2,10293.0,1550.0,2,3995000.0,1
1,1,1,2,3751.0,1550.0,2,159900.0,3
5,2,2,2,3703.0,1095.0,1,249600.0,1
1,2,2,2,3751.0,1200.0,6,290000.0,3
5,2,2,2,3750.0,1713.0,1,365000.0,3
1,2,2,2,3751.0,2500.0,3,675000.0,4
1,2,2,1,3751.0,1519.0,45,269500.0,3
5,3,1,2,3751.0,1036.0,2,205000.0,3
1,2,1,1,3751.0,1550.0,29,339900.0,4
4,6,2,2,3751.0,1550.0,2,109200.0,1
5,3,3,2,3751.0,1550.0,2,160000.0,1
4,6,2,2,3049.0,1550.0,2,770000.0,4
5,5,4,2,3751.0,1550.0,2,725000.0,4
1,2,1,2,3751.0,1550.0,3,258000.0,1
5,4,2,3,4375.0,2601.0,2,539900.0,4
6,4,5,1,3751.0,3800.0,4,1050000.0,3
5,4,4,4,6250.0,7000.0,1,3500000.0,4
5,6,8,4,5808.0,8000.0,3,3999000.0,0
4,6,2,2,3751.0,1550.0,2,280000.0,1
5,2,2,2,5199.0,960.0,2,329900.0,4
5,4,2,1,3024.0,1120.0,2,229999.0,1
5,3,2,2,3000.0,1040.0,1,169000.0,3
5,3,1,1,2178.0,1088.0,2,225000.0,2
5,3,4,2,3751.0,2692.0,2,1025000.0,1
1,2,1,2,3751.0,1550.0,3,324000.0,1
5,3,3,2,4620.0,1750.0,2,217000.0,4
5,3,3,2,6011.0,1550.0,2,375000.0,1
5,3,2,2,3150.0,3125.0,2,215000.0,4
4,6,3,2,37897.0,3009.0,2,450000.0,1
5,4,3,1,3125.0,3000.0,3,549000.0,4
5,5,4,2,3751.0,5600.0,2,180000.0,1
5,4,3,2,3780.0,4029.0,2,465000.0,4
5,3,2,2,3906.0,1700.0,1,249900.0,1
1,3,2,2,3751.0,1748.0,3,299000.0,4
4,8,3,2,3751.0,1550.0,2,329000.0,1
5,3,2,2,3751.0,1202.0,2,265000.0,4
1,3,4,1,3751.0,2231.0,8,1249000.0,0
5,4,4,2,2618.0,1550.0,2,1750000.0,1
5,4,3,2,4375.0,1932.0,2,294900.0,4
5,4,2,2,3751.0,2500.0,1,629000.0,3
4,6,2,2,3125.0,1550.0,2,95000.0,4
5,4,3,4,5670.0,1174.0,2,399900.0,4
5,3,2,2,3751.0,1776.0,1,249900.0,3
5,3,3,2,3751.0,1208.0,2,449900.0,4
1,2,2,1,3751.0,1550.0,10,185000.0,3
5,3,2,2,3125.0,1500.0,2,324000.0,3
1,2,2,1,3751.0,1000.0,3,195000.0,0
4,9,3,1,3751.0,1550.0,2,459800.0,1
5,3,2,2,4750.0,2423.0,1,399900.0,4
1,2,2,2,10625.0,1300.0,3,324900.0,0
5,3,2,2,3751.0,1525.0,1,299900.0,4
1,3,4,1,3751.0,3557.0,15,2699000.0,0
1,2,2,2,3751.0,1550.0,3,410000.0,1
5,5,2,2,4500.0,2072.0,3,150000.0,1
5,6,2,2,6251.0,1550.0,3,55000.0,1
1,2,2,2,3751.0,1100.0,3,525000.0,1
5,4,3,3,9915.0,2808.0,2,450000.0,1
5,3,2,2,3964.0,1131.0,1,299999.0,1
5,3,2,2,4125.0,2419.0,2,399000.0,4
1,3,6,4,3751.0,10000.0,28,9500000.0,0
4,6,3,2,3049.0,2250.0,2,265000.0,2
4,3,1,2,3751.0,1550.0,2,298000.0,1
5,3,3,3,4477.0,2046.0,2,450000.0,4
